ioc_id,pattern_code,pattern_name,pincode,district,state,date_detected,first_date,last_date,risk_score,risk_level,indicator_value,threshold,description,recommended_action,alert_id,alert_status,assigned_to,created_at,priority
IOC-MPS-049782,MPS,Multi-PIN Synchronization,"110015, 110018, 110026, 110027, 110041...",West Delhi,Delhi,2026-01-12,N/A,N/A,10.0,HIGH,0.9090909090909091,0.3,Synchronized spike across 10 PINs (91%) in district West Delhi,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000040,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049553,MPS,Multi-PIN Synchronization,"848203, 851201, 851202, 851203, 851204...",Khagaria,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.8125,0.3,Synchronized spike across 13 PINs (81%) in district Khagaria,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000041,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049555,MPS,Multi-PIN Synchronization,"451001, 451111, 451113, 451115, 451220...",Khargone,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6153846153846154,0.3,Synchronized spike across 16 PINs (62%) in district Khargone,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000042,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049557,MPS,Multi-PIN Synchronization,"261121, 261501, 261502, 261505, 261506...",Kheri,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,1.0,0.3,Synchronized spike across 28 PINs (100%) in district Kheri,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000043,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049558,MPS,Multi-PIN Synchronization,"855101, 855107, 855108, 855115, 855116...",Kishanganj,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.5454545454545454,0.3,Synchronized spike across 6 PINs (55%) in district Kishanganj,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000044,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049560,MPS,Multi-PIN Synchronization,"825109, 825132, 825318, 825407, 825409...",Koderma,Jharkhand,2026-01-12,N/A,N/A,10.0,HIGH,0.7777777777777778,0.3,Synchronized spike across 7 PINs (78%) in district Koderma,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000045,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049781,MPS,Multi-PIN Synchronization,"845101, 845103, 845105, 845106, 845107...",West Champaran,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.85,0.3,Synchronized spike across 17 PINs (85%) in district West Champaran,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000046,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049575,MPS,Multi-PIN Synchronization,"274149, 274203, 274207, 274301, 274302...",Kushinagar,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6666666666666666,0.3,Synchronized spike across 16 PINs (67%) in district Kushinagar,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000047,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049576,MPS,Multi-PIN Synchronization,"784160, 784161, 784164, 784165, 787001...",Lakhimpur,Assam,2026-01-12,N/A,N/A,10.0,HIGH,0.65,0.3,Synchronized spike across 13 PINs (65%) in district Lakhimpur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000048,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049577,MPS,Multi-PIN Synchronization,"811106, 811107, 811112, 811302, 811309...",Lakhisarai,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.5714285714285714,0.3,Synchronized spike across 8 PINs (57%) in district Lakhisarai,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000049,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049374,MPS,Multi-PIN Synchronization,"802112, 802152, 802154, 802155, 802156...",Bhojpur,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.7727272727272727,0.3,Synchronized spike across 34 PINs (77%) in district Bhojpur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000160,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049578,MPS,Multi-PIN Synchronization,"284122, 284123, 284124, 284126, 284402...",Lalitpur,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6666666666666666,0.3,Synchronized spike across 10 PINs (67%) in district Lalitpur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000050,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049581,MPS,Multi-PIN Synchronization,"226001, 226002, 226003, 226004, 226005...",Lucknow,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6607142857142857,0.3,Synchronized spike across 37 PINs (66%) in district Lucknow,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000051,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049582,MPS,Multi-PIN Synchronization,"852101, 852112, 852113, 852114, 852115...",Madhepura,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.56,0.3,Synchronized spike across 14 PINs (56%) in district Madhepura,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000052,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049583,MPS,Multi-PIN Synchronization,"847102, 847108, 847109, 847121, 847122...",Madhubani,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.8478260869565217,0.3,Synchronized spike across 39 PINs (85%) in district Madhubani,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000053,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049587,MPS,Multi-PIN Synchronization,"273151, 273155, 273157, 273158, 273161...",Maharajganj,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.8888888888888888,0.3,Synchronized spike across 16 PINs (89%) in district Maharajganj,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000054,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049588,MPS,Multi-PIN Synchronization,"492112, 493445, 493449, 493551, 493554...",Mahasamund,Chhattisgarh,2026-01-12,N/A,N/A,10.0,HIGH,0.875,0.3,Synchronized spike across 7 PINs (88%) in district Mahasamund,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000055,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049589,MPS,Multi-PIN Synchronization,"123001, 123021, 123023, 123024, 123027...",Mahendragarh,Haryana,2026-01-12,N/A,N/A,10.0,HIGH,1.0,0.3,Synchronized spike across 8 PINs (100%) in district Mahendragarh,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000056,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049649,MPS,Multi-PIN Synchronization,"488001, 488051, 488058, 488220, 488222...",Panna,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.625,0.3,Synchronized spike across 10 PINs (62%) in district Panna,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000057,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049650,MPS,Multi-PIN Synchronization,"431401, 431402, 431503, 431505, 431506...",Parbhani,Maharashtra,2026-01-12,N/A,N/A,10.0,HIGH,0.85,0.3,Synchronized spike across 17 PINs (85%) in district Parbhani,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000058,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049652,MPS,Multi-PIN Synchronization,"845106, 845306, 845307, 845438, 845449...",Pashchim Champaran,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.6111111111111112,0.3,Synchronized spike across 11 PINs (61%) in district Pashchim Champaran,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000059,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049551,MPS,Multi-PIN Synchronization,"212201, 212202, 212203, 212204, 212205...",Kaushambi,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.7058823529411765,0.3,Synchronized spike across 12 PINs (71%) in district Kaushambi,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000039,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049550,MPS,Multi-PIN Synchronization,"483225, 483330, 483331, 483332, 483334...",Katni,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.8235294117647058,0.3,Synchronized spike across 14 PINs (82%) in district Katni,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000038,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049346,MPS,Multi-PIN Synchronization,"327001, 327021, 327022, 327023, 327025...",Banswara,Rajasthan,2026-01-12,N/A,N/A,10.0,HIGH,0.75,0.3,Synchronized spike across 15 PINs (75%) in district Banswara,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000161,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049549,MPS,Multi-PIN Synchronization,"854101, 854103, 854104, 854105, 854106...",Katihar,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.7142857142857143,0.3,Synchronized spike across 20 PINs (71%) in district Katihar,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000037,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049621,MPS,Multi-PIN Synchronization,"341001, 341021, 341022, 341023, 341024...",Nagaur,Rajasthan,2026-01-12,N/A,N/A,10.0,HIGH,0.9148936170212766,0.3,Synchronized spike across 43 PINs (91%) in district Nagaur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000015,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049623,MPS,Multi-PIN Synchronization,"801301, 801302, 801303, 801304, 801305...",Nalanda,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.7058823529411765,0.3,Synchronized spike across 24 PINs (71%) in district Nalanda,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000016,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049626,MPS,Multi-PIN Synchronization,"425408, 425409, 425412, 425413, 425414...",Nandurbar,Maharashtra,2026-01-12,N/A,N/A,10.0,HIGH,0.85,0.3,Synchronized spike across 17 PINs (85%) in district Nandurbar,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000017,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049629,MPS,Multi-PIN Synchronization,"487001, 487110, 487114, 487118, 487221...",Narsinghpur,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.9411764705882353,0.3,Synchronized spike across 16 PINs (94%) in district Narsinghpur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000018,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049631,MPS,Multi-PIN Synchronization,"805101, 805102, 805103, 805104, 805106...",Nawada,Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.7692307692307693,0.3,Synchronized spike across 20 PINs (77%) in district Nawada,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000019,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049632,MPS,Multi-PIN Synchronization,"458110, 458113, 458116, 458118, 458220...",Neemuch,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6666666666666666,0.3,Synchronized spike across 10 PINs (67%) in district Neemuch,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000020,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049636,MPS,Multi-PIN Synchronization,"110006, 110007, 110039, 110040, 110054...",North Delhi,Delhi,2026-01-12,N/A,N/A,10.0,HIGH,1.0,0.3,Synchronized spike across 6 PINs (100%) in district North Delhi,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000021,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049637,MPS,Multi-PIN Synchronization,"783134, 794002, 794108, 794110, 794112",North Garo Hills,Meghalaya,2026-01-12,N/A,N/A,10.0,HIGH,0.5555555555555556,0.3,Synchronized spike across 5 PINs (56%) in district North Garo Hills,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000022,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049639,MPS,Multi-PIN Synchronization,"110009, 110033, 110034, 110035, 110036...",North West Delhi,Delhi,2026-01-12,N/A,N/A,10.0,HIGH,0.8888888888888888,0.3,Synchronized spike across 16 PINs (89%) in district North West Delhi,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000023,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049642,MPS,Multi-PIN Synchronization,"814111, 816102, 816104, 816105, 816106...",Pakur,Jharkhand,2026-01-12,N/A,N/A,10.0,HIGH,0.5833333333333334,0.3,Synchronized spike across 7 PINs (58%) in district Pakur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000024,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049452,MPS,Multi-PIN Synchronization,"207001, 207120, 207121, 207122, 207125...",Etah,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.5416666666666666,0.3,Synchronized spike across 13 PINs (54%) in district Etah,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000200,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049643,MPS,Multi-PIN Synchronization,"822101, 822102, 822110, 822113, 822115...",Palamu,Jharkhand,2026-01-12,N/A,N/A,10.0,HIGH,0.5416666666666666,0.3,Synchronized spike across 13 PINs (54%) in district Palamu,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000025,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049648,MPS,Multi-PIN Synchronization,"132101, 132103, 132104, 132107, 132108...",Panipat,Haryana,2026-01-12,N/A,N/A,10.0,HIGH,0.46153846153846156,0.3,Synchronized spike across 6 PINs (46%) in district Panipat,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000027,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049600,MPS,Multi-PIN Synchronization,"782103, 782104, 782105, 782106, 782121...",Marigaon,Assam,2026-01-12,N/A,N/A,10.0,HIGH,0.5882352941176471,0.3,Synchronized spike across 10 PINs (59%) in district Marigaon,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000028,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049594,MPS,Multi-PIN Synchronization,"732101, 732102, 732103, 732121, 732122...",Malda,West Bengal,2026-01-12,N/A,N/A,10.0,HIGH,0.717948717948718,0.3,Synchronized spike across 28 PINs (72%) in district Malda,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000029,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049529,MPS,Multi-PIN Synchronization,"802132, 821101, 821102, 821103, 821104...",Kaimur (Bhabua),Bihar,2026-01-12,N/A,N/A,10.0,HIGH,0.4166666666666667,0.3,Synchronized spike across 10 PINs (42%) in district Kaimur (Bhabua),INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000030,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049592,MPS,Multi-PIN Synchronization,"205001, 205119, 205121, 205247, 205261...",Mainpuri,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.625,0.3,Synchronized spike across 15 PINs (62%) in district Mainpuri,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000031,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049540,MPS,Multi-PIN Synchronization,"208001, 208002, 208003, 208004, 208005...",Kanpur Nagar,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.6538461538461539,0.3,Synchronized spike across 34 PINs (65%) in district Kanpur Nagar,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000032,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049783,MPS,Multi-PIN Synchronization,"794001, 794002, 794005, 794101, 794103...",West Garo Hills,Meghalaya,2026-01-12,N/A,N/A,10.0,HIGH,0.7272727272727273,0.3,Synchronized spike across 8 PINs (73%) in district West Garo Hills,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000033,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049541,MPS,Multi-PIN Synchronization,"321611, 322213, 322215, 322216, 322218...",Karauli,Rajasthan,2026-01-12,N/A,N/A,10.0,HIGH,0.72,0.3,Synchronized spike across 18 PINs (72%) in district Karauli,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000034,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049773,MPS,Multi-PIN Synchronization,"464001, 464111, 464113, 464114, 464220...",Vidisha,Madhya Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.8,0.3,Synchronized spike across 12 PINs (80%) in district Vidisha,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000035,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049547,MPS,Multi-PIN Synchronization,"207123, 207124, 207241, 207242, 207243...",Kasganj,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.7142857142857143,0.3,Synchronized spike across 10 PINs (71%) in district Kasganj,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000036,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049646,MPS,Multi-PIN Synchronization,"121004, 121102, 121103, 121105, 121106...",Palwal,Haryana,2026-01-12,N/A,N/A,10.0,HIGH,1.0,0.3,Synchronized spike across 6 PINs (100%) in district Palwal,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000026,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-048176,CPS,Coordinated PIN Spike,271855,Bahraich,Uttar Pradesh,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,7.385341899727782,HIGH,74.12890353860374,6.0,"Coordinated spike: Enrollment 160.8x, Demo 35.9x, Bio 25.7x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-000401,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049708,MPS,Multi-PIN Synchronization,"242001, 242042, 242127, 242220, 242221...",Shahjahanpur,Uttar Pradesh,2026-01-12,N/A,N/A,10.0,HIGH,0.8823529411764706,0.3,Synchronized spike across 15 PINs (88%) in district Shahjahanpur,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-000102,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-005304,MES,Mass Enrollment Spike,271855,Bahraich,Uttar Pradesh,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,7.385341899727782,HIGH,160.84444444444443,4.0,Enrollment velocity 160.84x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-000403,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-044848,CPS,Coordinated PIN Spike,812005,Bhagalpur,Bihar,2026-01-12,2025-03-09 00:00:00,2025-12-29 00:00:00,7.107281752927452,HIGH,38.47365202276519,6.0,"Coordinated spike: Enrollment 64.7x, Demo 38.8x, Bio 11.9x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-000675,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-002662,MES,Mass Enrollment Spike,477001,Bhind,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,7.108733913487364,HIGH,69.8,4.0,Enrollment velocity 69.80x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-000674,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
